UserID,Name,Age,Gender,City,State,Country,Email,PhoneNumber,Address,RegistrationDate,DeviceType,Browser,OperatingSystem,IPAddress,TrustScore
6647,Ishita Jain,41,Female,Lucknow,Uttar Pradesh,India,ishita.jain51@yahoo.com,918000000000.0,"House 68, Lucknow, India",26-11-2024,Android,Firefox,Windows 11,192.168.23.122,0.66
6648,Rahul Verma,47,Male,Pune,Maharashtra,India,rahul_verma32@rediffmail.com,918000000000.0,"House 20, Pune, India",03-06-2023,iOS,Edge,iOS 17,192.168.65.23,0.79
6649,Aanya Iyer,45,Female,Jaipur,Rajasthan,India,aanya.iyer46@outlook.com,917000000000.0,"House 161, Jaipur, India",21-02-2019,Web,Chrome,Linux,192.168.41.54,0.57
6650,Sneha Reddy,47,Female,Kolkata,West Bengal,India,sneha.reddy17@gmail.com,917000000000.0,"House 242, Kolkata, India",03-04-2020,Android,Safari,iOS 17,192.168.108.57,0.87
6651,Arjun Thakur,37,Male,Delhi,Delhi,India,arjun_thakur47@rediffmail.com,919000000000.0,"House 44, Delhi, India",01-07-2020,Web,Chrome,iOS 17,192.168.43.200,0.23
6652,Arjun Thakur,60,Male,Bangalore,Karnataka,India,arjun_thakur17@gmail.com,917000000000.0,"House 229, Bangalore, India",26-06-2019,Web,Chrome,iOS 17,192.168.31.144,0.33
6653,Ishita Jain,32,Female,Kolkata,West Bengal,India,ishita_jain38@gmail.com,919000000000.0,"House 224, Kolkata, India",24-02-2022,Web,Safari,Linux,192.168.162.78,0.34
6654,Arjun Thakur,39,Male,Delhi,Delhi,India,arjun.thakur92@yahoo.com,917000000000.0,"House 26, Delhi, India",17-07-2020,Web,Firefox,Windows 11,192.168.224.94,0.8
6655,Arjun Thakur,43,Male,Lucknow,Uttar Pradesh,India,arjun_thakur32@outlook.com,917000000000.0,"House 296, Lucknow, India",22-05-2024,Web,Edge,Android 14,192.168.109.205,0.87
6656,Aarav Kapoor,35,Male,Jaipur,Rajasthan,India,aarav_kapoor52@yahoo.com,919000000000.0,"House 125, Jaipur, India",02-04-2022,iOS,Safari,Linux,192.168.37.187,0.43
6657,Ishita Jain,23,Female,Delhi,Delhi,India,ishita_jain74@yahoo.com,917000000000.0,"House 156, Delhi, India",05-06-2024,Android,Firefox,Linux,192.168.165.145,0.35
6658,Vikram Rao,27,Male,Bangalore,Karnataka,India,vikramrao104@outlook.com,916000000000.0,"House 3, Bangalore, India",12-01-2019,Android,Safari,Linux,192.168.222.200,0.75
6659,Kabir Sharma,39,Male,Pune,Maharashtra,India,kabir.sharma32@outlook.com,919000000000.0,"House 239, Pune, India",23-12-2022,iOS,Safari,iOS 17,192.168.52.139,0.94
6660,Vikram Rao,32,Male,Jaipur,Rajasthan,India,vikramrao474@yahoo.com,919000000000.0,"House 113, Jaipur, India",06-02-2018,Web,Edge,Windows 11,192.168.125.186,0.5
6661,Aarav Kapoor,28,Male,Kolkata,West Bengal,India,aarav_kapoor56@outlook.com,916000000000.0,"House 172, Kolkata, India",25-01-2023,Web,Safari,iOS 17,192.168.169.65,0.97
6662,Ishita Jain,26,Female,Ahmedabad,Gujarat,India,ishitajain981@outlook.com,916000000000.0,"House 25, Ahmedabad, India",05-03-2024,iOS,Edge,Windows 11,192.168.216.189,0.55
6663,Sneha Reddy,46,Female,Jaipur,Rajasthan,India,snehareddy897@yahoo.com,919000000000.0,"House 108, Jaipur, India",06-03-2021,Android,Edge,Linux,192.168.115.18,0.7
6664,Arjun Thakur,48,Male,Ahmedabad,Gujarat,India,arjun.thakur44@outlook.com,919000000000.0,"House 63, Ahmedabad, India",02-05-2019,iOS,Safari,Android 14,192.168.19.50,0.71
6665,Vikram Rao,47,Male,Bangalore,Karnataka,India,vikramrao512@gmail.com,917000000000.0,"House 273, Bangalore, India",24-04-2022,Android,Safari,Linux,192.168.214.207,0.98
6666,Meera Nair,27,Female,Bangalore,Karnataka,India,meera.nair47@yahoo.com,919000000000.0,"House 66, Bangalore, India",09-07-2023,Android,Chrome,iOS 17,192.168.120.250,0.99
6667,Kabir Sharma,35,Male,Lucknow,Uttar Pradesh,India,kabir.sharma94@rediffmail.com,917000000000.0,"House 300, Lucknow, India",24-12-2023,Android,Edge,Linux,192.168.37.6,0.88
6668,Meera Nair,41,Female,Pune,Maharashtra,India,meera_nair70@rediffmail.com,917000000000.0,"House 15, Pune, India",23-10-2024,iOS,Safari,Windows 11,192.168.183.118,0.22
6669,Vikram Rao,52,Male,Jaipur,Rajasthan,India,vikramrao564@yahoo.com,920000000000.0,"House 139, Jaipur, India",03-07-2020,Web,Firefox,Android 14,192.168.132.147,0.33
6670,Rahul Verma,49,Male,Jaipur,Rajasthan,India,rahul.verma52@outlook.com,920000000000.0,"House 89, Jaipur, India",26-06-2019,Android,Chrome,Linux,192.168.100.211,0.57
6671,Vikram Rao,56,Male,Delhi,Delhi,India,vikramrao172@gmail.com,920000000000.0,"House 253, Delhi, India",12-02-2021,Android,Firefox,iOS 17,192.168.169.232,0.29
6672,Riya Desai,41,Female,Mumbai,Maharashtra,India,riyadesai709@yahoo.com,920000000000.0,"House 210, Mumbai, India",02-04-2021,iOS,Edge,Android 14,192.168.169.185,0.65
6673,Rahul Verma,46,Male,Mumbai,Maharashtra,India,rahul.verma26@outlook.com,919000000000.0,"House 50, Mumbai, India",05-07-2022,Web,Edge,Windows 11,192.168.211.173,0.89
6674,Ishita Jain,37,Female,Lucknow,Uttar Pradesh,India,ishita.jain83@outlook.com,920000000000.0,"House 153, Lucknow, India",04-03-2022,Web,Firefox,iOS 17,192.168.141.94,0.31
6675,Aarav Kapoor,39,Male,Lucknow,Uttar Pradesh,India,aaravkapoor804@gmail.com,919000000000.0,"House 124, Lucknow, India",15-06-2020,Web,Firefox,Android 14,192.168.236.152,0.46
6676,Sneha Reddy,46,Female,Kolkata,West Bengal,India,sneha.reddy4@outlook.com,920000000000.0,"House 72, Kolkata, India",03-01-2021,Android,Chrome,Android 14,192.168.193.48,0.23
6677,Ishita Jain,43,Female,Bangalore,Karnataka,India,ishita_jain65@rediffmail.com,917000000000.0,"House 120, Bangalore, India",07-03-2020,Android,Safari,Linux,192.168.179.45,0.23
6678,Meera Nair,59,Female,Lucknow,Uttar Pradesh,India,meeranair240@outlook.com,918000000000.0,"House 34, Lucknow, India",09-07-2023,Android,Edge,Linux,192.168.45.118,0.62
6679,Aanya Iyer,38,Female,Chennai,Tamil Nadu,India,aanya.iyer14@rediffmail.com,920000000000.0,"House 75, Chennai, India",09-09-2018,iOS,Safari,Windows 11,192.168.129.13,0.99
6680,Sneha Reddy,30,Female,Lucknow,Uttar Pradesh,India,snehareddy837@gmail.com,917000000000.0,"House 190, Lucknow, India",18-01-2021,Web,Firefox,Linux,192.168.116.50,0.31
6681,Riya Desai,44,Female,Hyderabad,Telangana,India,riya.desai18@rediffmail.com,919000000000.0,"House 38, Hyderabad, India",28-05-2022,iOS,Chrome,Windows 11,192.168.103.87,0.5
6682,Sneha Reddy,51,Female,Chennai,Tamil Nadu,India,snehareddy168@gmail.com,918000000000.0,"House 234, Chennai, India",20-12-2020,Android,Firefox,Windows 11,192.168.100.88,0.22
6683,Aanya Iyer,24,Female,Jaipur,Rajasthan,India,aanya.iyer54@rediffmail.com,917000000000.0,"House 127, Jaipur, India",24-10-2023,iOS,Safari,iOS 17,192.168.35.228,0.86
6684,Vikram Rao,31,Male,Jaipur,Rajasthan,India,vikramrao786@yahoo.com,917000000000.0,"House 23, Jaipur, India",01-07-2019,Web,Firefox,iOS 17,192.168.75.54,0.98
6685,Vikram Rao,24,Male,Chennai,Tamil Nadu,India,vikram.rao16@yahoo.com,918000000000.0,"House 10, Chennai, India",05-08-2020,iOS,Edge,Windows 11,192.168.245.76,0.68
6686,Rahul Verma,30,Male,Chennai,Tamil Nadu,India,rahulverma157@gmail.com,918000000000.0,"House 285, Chennai, India",04-02-2020,Android,Edge,iOS 17,192.168.61.245,0.44
6687,Aarav Kapoor,20,Male,Jaipur,Rajasthan,India,aarav.kapoor37@yahoo.com,920000000000.0,"House 45, Jaipur, India",19-12-2024,iOS,Firefox,Linux,192.168.135.133,0.72
6688,Vikram Rao,19,Male,Lucknow,Uttar Pradesh,India,vikramrao297@rediffmail.com,919000000000.0,"House 96, Lucknow, India",26-12-2019,iOS,Chrome,Windows 11,192.168.1.248,0.66
6689,Riya Desai,33,Female,Chennai,Tamil Nadu,India,riya.desai84@outlook.com,917000000000.0,"House 235, Chennai, India",11-02-2023,iOS,Edge,iOS 17,192.168.60.247,0.62
6690,Riya Desai,45,Female,Bangalore,Karnataka,India,riya_desai43@rediffmail.com,917000000000.0,"House 195, Bangalore, India",15-06-2019,iOS,Chrome,iOS 17,192.168.182.147,0.85
6691,Meera Nair,18,Female,Pune,Maharashtra,India,meera.nair98@yahoo.com,918000000000.0,"House 2, Pune, India",26-06-2024,Android,Firefox,iOS 17,192.168.190.192,0.58
6692,Vikram Rao,48,Male,Delhi,Delhi,India,vikram.rao3@yahoo.com,918000000000.0,"House 195, Delhi, India",05-07-2023,Web,Chrome,Android 14,192.168.109.25,0.69
6693,Kabir Sharma,43,Male,Hyderabad,Telangana,India,kabir_sharma80@yahoo.com,916000000000.0,"House 62, Hyderabad, India",12-03-2018,Web,Safari,Android 14,192.168.217.65,0.97
6694,Aanya Iyer,22,Female,Kolkata,West Bengal,India,aanyaiyer817@yahoo.com,918000000000.0,"House 224, Kolkata, India",03-06-2019,iOS,Edge,Windows 11,192.168.232.135,0.72
6695,Riya Desai,43,Female,Ahmedabad,Gujarat,India,riya.desai37@rediffmail.com,917000000000.0,"House 77, Ahmedabad, India",09-01-2024,iOS,Chrome,iOS 17,192.168.78.26,0.65
6696,Meera Nair,42,Female,Hyderabad,Telangana,India,meera.nair89@gmail.com,916000000000.0,"House 2, Hyderabad, India",24-11-2023,Android,Firefox,Windows 11,192.168.248.255,0.57
6697,Vikram Rao,18,Male,Lucknow,Uttar Pradesh,India,vikramrao489@outlook.com,919000000000.0,"House 8, Lucknow, India",17-05-2021,Android,Firefox,iOS 17,192.168.139.239,0.6
6698,Rahul Verma,37,Male,Mumbai,Maharashtra,India,rahul.verma81@yahoo.com,918000000000.0,"House 32, Mumbai, India",17-07-2021,Web,Edge,Windows 11,192.168.201.124,0.58
6699,Rahul Verma,58,Male,Hyderabad,Telangana,India,rahul.verma57@yahoo.com,918000000000.0,"House 192, Hyderabad, India",02-08-2023,iOS,Safari,Linux,192.168.206.24,0.41
6700,Arjun Thakur,20,Male,Hyderabad,Telangana,India,arjun_thakur10@yahoo.com,920000000000.0,"House 78, Hyderabad, India",03-04-2024,Android,Safari,Windows 11,192.168.35.202,0.89
6701,Vikram Rao,60,Male,Ahmedabad,Gujarat,India,vikramrao868@gmail.com,917000000000.0,"House 291, Ahmedabad, India",22-11-2020,iOS,Safari,Android 14,192.168.254.180,0.91
6702,Meera Nair,55,Female,Jaipur,Rajasthan,India,meera.nair44@rediffmail.com,917000000000.0,"House 83, Jaipur, India",05-09-2019,Web,Firefox,Linux,192.168.154.135,0.52
6703,Arjun Thakur,18,Male,Delhi,Delhi,India,arjunthakur736@yahoo.com,917000000000.0,"House 32, Delhi, India",23-04-2023,iOS,Chrome,Windows 11,192.168.172.103,0.96
6704,Kabir Sharma,41,Male,Chennai,Tamil Nadu,India,kabirsharma520@rediffmail.com,919000000000.0,"House 262, Chennai, India",22-07-2023,Android,Edge,iOS 17,192.168.173.177,0.84
6705,Rahul Verma,59,Male,Pune,Maharashtra,India,rahulverma808@yahoo.com,917000000000.0,"House 80, Pune, India",19-04-2019,Web,Safari,Windows 11,192.168.140.113,0.77
6706,Ishita Jain,48,Female,Hyderabad,Telangana,India,ishita.jain95@outlook.com,919000000000.0,"House 170, Hyderabad, India",19-02-2024,Android,Firefox,Windows 11,192.168.162.161,0.44
6707,Aanya Iyer,59,Female,Chennai,Tamil Nadu,India,aanya.iyer75@outlook.com,916000000000.0,"House 294, Chennai, India",08-06-2018,Android,Safari,Windows 11,192.168.4.232,0.92
6708,Rahul Verma,51,Male,Lucknow,Uttar Pradesh,India,rahulverma931@yahoo.com,917000000000.0,"House 136, Lucknow, India",05-11-2020,Android,Firefox,Windows 11,192.168.184.255,0.83
6709,Vikram Rao,22,Male,Hyderabad,Telangana,India,vikramrao532@rediffmail.com,919000000000.0,"House 233, Hyderabad, India",03-04-2022,iOS,Edge,Android 14,192.168.126.175,0.99
6710,Arjun Thakur,54,Male,Ahmedabad,Gujarat,India,arjunthakur464@outlook.com,920000000000.0,"House 234, Ahmedabad, India",10-12-2018,Web,Chrome,iOS 17,192.168.228.181,0.74
6711,Arjun Thakur,53,Male,Mumbai,Maharashtra,India,arjun.thakur83@yahoo.com,920000000000.0,"House 214, Mumbai, India",20-10-2021,iOS,Chrome,iOS 17,192.168.101.15,0.48
6712,Kabir Sharma,50,Male,Chennai,Tamil Nadu,India,kabir.sharma43@rediffmail.com,917000000000.0,"House 281, Chennai, India",15-01-2019,Android,Safari,iOS 17,192.168.63.100,0.45
6713,Meera Nair,44,Female,Mumbai,Maharashtra,India,meeranair769@gmail.com,919000000000.0,"House 275, Mumbai, India",09-07-2024,iOS,Chrome,Linux,192.168.106.91,0.48
6714,Riya Desai,18,Female,Mumbai,Maharashtra,India,riya.desai90@yahoo.com,919000000000.0,"House 281, Mumbai, India",06-05-2022,Web,Safari,Android 14,192.168.17.189,0.52
6715,Arjun Thakur,44,Male,Hyderabad,Telangana,India,arjun_thakur91@gmail.com,919000000000.0,"House 17, Hyderabad, India",26-01-2019,iOS,Edge,Android 14,192.168.33.5,0.32
6716,Arjun Thakur,35,Male,Hyderabad,Telangana,India,arjunthakur968@yahoo.com,919000000000.0,"House 87, Hyderabad, India",19-11-2020,Android,Safari,Windows 11,192.168.241.9,0.65
6717,Aarav Kapoor,32,Male,Hyderabad,Telangana,India,aarav.kapoor2@rediffmail.com,919000000000.0,"House 98, Hyderabad, India",16-12-2023,Web,Chrome,Linux,192.168.155.123,0.7
6718,Aarav Kapoor,49,Male,Pune,Maharashtra,India,aarav_kapoor98@yahoo.com,918000000000.0,"House 80, Pune, India",02-11-2018,Android,Safari,iOS 17,192.168.179.38,0.86
6719,Aarav Kapoor,23,Male,Chennai,Tamil Nadu,India,aaravkapoor303@gmail.com,918000000000.0,"House 300, Chennai, India",13-04-2023,Android,Edge,iOS 17,192.168.68.186,0.56
6720,Rahul Verma,45,Male,Chennai,Tamil Nadu,India,rahul.verma10@outlook.com,917000000000.0,"House 275, Chennai, India",02-01-2021,iOS,Edge,iOS 17,192.168.213.16,0.43
6721,Vikram Rao,53,Male,Mumbai,Maharashtra,India,vikram.rao24@gmail.com,916000000000.0,"House 241, Mumbai, India",27-01-2020,Web,Firefox,Windows 11,192.168.89.146,0.92
6722,Kabir Sharma,31,Male,Pune,Maharashtra,India,kabirsharma672@outlook.com,916000000000.0,"House 205, Pune, India",02-11-2020,iOS,Edge,iOS 17,192.168.22.86,0.5
6723,Sneha Reddy,45,Female,Delhi,Delhi,India,snehareddy237@yahoo.com,918000000000.0,"House 190, Delhi, India",27-06-2019,Android,Edge,Android 14,192.168.97.87,0.9
6724,Ishita Jain,41,Female,Delhi,Delhi,India,ishita_jain65@yahoo.com,919000000000.0,"House 172, Delhi, India",12-07-2019,Web,Firefox,Windows 11,192.168.2.43,0.62
6725,Aarav Kapoor,33,Male,Kolkata,West Bengal,India,aarav_kapoor50@yahoo.com,919000000000.0,"House 291, Kolkata, India",24-01-2024,Android,Edge,Linux,192.168.84.5,0.82
6726,Rahul Verma,32,Male,Mumbai,Maharashtra,India,rahul.verma87@yahoo.com,917000000000.0,"House 25, Mumbai, India",17-12-2022,Android,Edge,Windows 11,192.168.172.46,0.73
6727,Aarav Kapoor,36,Male,Ahmedabad,Gujarat,India,aarav.kapoor87@rediffmail.com,916000000000.0,"House 274, Ahmedabad, India",09-07-2019,Android,Chrome,iOS 17,192.168.59.144,0.59
6728,Kabir Sharma,21,Male,Lucknow,Uttar Pradesh,India,kabirsharma480@gmail.com,920000000000.0,"House 212, Lucknow, India",26-02-2022,Android,Safari,Linux,192.168.136.55,0.97
6729,Riya Desai,57,Female,Jaipur,Rajasthan,India,riya.desai8@rediffmail.com,917000000000.0,"House 268, Jaipur, India",07-08-2022,Android,Safari,Linux,192.168.22.102,0.79
6730,Rahul Verma,29,Male,Bangalore,Karnataka,India,rahul_verma48@yahoo.com,919000000000.0,"House 72, Bangalore, India",13-07-2023,iOS,Safari,iOS 17,192.168.18.149,0.64
6731,Meera Nair,59,Female,Bangalore,Karnataka,India,meera_nair97@gmail.com,917000000000.0,"House 299, Bangalore, India",13-10-2018,Android,Chrome,Linux,192.168.54.224,0.71
6732,Riya Desai,34,Female,Pune,Maharashtra,India,riya.desai43@yahoo.com,917000000000.0,"House 95, Pune, India",11-09-2023,Android,Safari,Linux,192.168.38.212,0.85
6733,Aarav Kapoor,28,Male,Chennai,Tamil Nadu,India,aarav_kapoor75@rediffmail.com,918000000000.0,"House 264, Chennai, India",16-07-2023,iOS,Firefox,Windows 11,192.168.245.149,0.98
6734,Vikram Rao,26,Male,Ahmedabad,Gujarat,India,vikram_rao39@gmail.com,917000000000.0,"House 136, Ahmedabad, India",10-03-2022,Android,Firefox,Windows 11,192.168.0.205,0.95
6735,Riya Desai,52,Female,Jaipur,Rajasthan,India,riya.desai6@yahoo.com,920000000000.0,"House 25, Jaipur, India",20-10-2018,iOS,Chrome,Android 14,192.168.182.241,0.74
6736,Rahul Verma,26,Male,Delhi,Delhi,India,rahulverma900@outlook.com,919000000000.0,"House 298, Delhi, India",18-05-2020,Android,Firefox,iOS 17,192.168.69.27,0.42
6737,Arjun Thakur,45,Male,Kolkata,West Bengal,India,arjunthakur167@gmail.com,919000000000.0,"House 113, Kolkata, India",15-08-2020,iOS,Safari,Android 14,192.168.149.57,0.31
6738,Aanya Iyer,34,Female,Chennai,Tamil Nadu,India,aanyaiyer28@gmail.com,916000000000.0,"House 20, Chennai, India",17-11-2018,iOS,Chrome,Windows 11,192.168.122.239,0.42
6739,Aanya Iyer,35,Female,Bangalore,Karnataka,India,aanya_iyer42@rediffmail.com,917000000000.0,"House 18, Bangalore, India",03-05-2024,Android,Safari,iOS 17,192.168.220.36,0.3
6740,Aarav Kapoor,36,Male,Lucknow,Uttar Pradesh,India,aarav.kapoor68@gmail.com,918000000000.0,"House 237, Lucknow, India",25-05-2021,iOS,Safari,Android 14,192.168.142.95,0.74
6741,Sneha Reddy,41,Female,Hyderabad,Telangana,India,sneha.reddy11@yahoo.com,919000000000.0,"House 252, Hyderabad, India",08-09-2024,Web,Firefox,Android 14,192.168.140.188,0.81
6742,Meera Nair,56,Female,Delhi,Delhi,India,meeranair885@rediffmail.com,919000000000.0,"House 172, Delhi, India",02-02-2023,Web,Firefox,Windows 11,192.168.176.123,0.65
6743,Meera Nair,50,Female,Chennai,Tamil Nadu,India,meera_nair80@outlook.com,920000000000.0,"House 268, Chennai, India",27-01-2023,iOS,Edge,Android 14,192.168.126.166,0.82
6744,Meera Nair,44,Female,Chennai,Tamil Nadu,India,meeranair311@outlook.com,920000000000.0,"House 188, Chennai, India",27-05-2024,Android,Chrome,Android 14,192.168.34.173,0.65
6745,Sneha Reddy,45,Female,Mumbai,Maharashtra,India,sneha.reddy49@outlook.com,916000000000.0,"House 147, Mumbai, India",04-04-2024,Web,Safari,Android 14,192.168.145.206,0.81
6746,Ishita Jain,23,Female,Delhi,Delhi,India,ishitajain589@gmail.com,918000000000.0,"House 147, Delhi, India",01-07-2021,Android,Firefox,Linux,192.168.177.135,0.85
6747,Kabir Sharma,37,Male,Mumbai,Maharashtra,India,kabirsharma320@outlook.com,920000000000.0,"House 199, Mumbai, India",28-03-2022,Android,Firefox,Android 14,192.168.239.41,0.3
6748,Aarav Kapoor,59,Male,Jaipur,Rajasthan,India,aarav.kapoor14@gmail.com,919000000000.0,"House 288, Jaipur, India",14-01-2021,Android,Safari,Windows 11,192.168.117.127,0.51
6749,Aanya Iyer,40,Female,Kolkata,West Bengal,India,aanya_iyer31@yahoo.com,917000000000.0,"House 111, Kolkata, India",12-09-2020,Web,Safari,Linux,192.168.250.159,0.87
6750,Rahul Verma,28,Male,Chennai,Tamil Nadu,India,rahulverma912@outlook.com,917000000000.0,"House 100, Chennai, India",17-07-2018,Web,Edge,Linux,192.168.119.56,0.89
6751,Arjun Thakur,30,Male,Bangalore,Karnataka,India,arjun_thakur80@rediffmail.com,917000000000.0,"House 286, Bangalore, India",03-05-2018,Web,Edge,iOS 17,192.168.81.172,0.23
6752,Sneha Reddy,32,Female,Kolkata,West Bengal,India,snehareddy699@yahoo.com,917000000000.0,"House 195, Kolkata, India",17-07-2018,Android,Safari,iOS 17,192.168.197.154,0.51
6753,Vikram Rao,60,Male,Chennai,Tamil Nadu,India,vikram.rao27@outlook.com,916000000000.0,"House 40, Chennai, India",12-10-2022,iOS,Edge,Linux,192.168.108.160,0.59
6754,Ishita Jain,42,Female,Lucknow,Uttar Pradesh,India,ishitajain767@yahoo.com,917000000000.0,"House 263, Lucknow, India",12-09-2020,Android,Firefox,iOS 17,192.168.4.197,0.51
6755,Kabir Sharma,28,Male,Chennai,Tamil Nadu,India,kabir.sharma35@rediffmail.com,917000000000.0,"House 191, Chennai, India",23-03-2024,Android,Edge,Windows 11,192.168.182.136,0.93
6756,Rahul Verma,41,Male,Lucknow,Uttar Pradesh,India,rahul.verma41@yahoo.com,916000000000.0,"House 41, Lucknow, India",20-08-2019,Web,Edge,iOS 17,192.168.159.236,0.77
6757,Aarav Kapoor,48,Male,Mumbai,Maharashtra,India,aaravkapoor478@yahoo.com,917000000000.0,"House 247, Mumbai, India",27-09-2023,iOS,Edge,Android 14,192.168.193.67,0.73
6758,Meera Nair,18,Female,Delhi,Delhi,India,meeranair19@gmail.com,918000000000.0,"House 144, Delhi, India",28-04-2024,Web,Firefox,Android 14,192.168.166.94,0.6
6759,Aarav Kapoor,40,Male,Kolkata,West Bengal,India,aaravkapoor403@yahoo.com,918000000000.0,"House 150, Kolkata, India",19-05-2024,Android,Edge,Windows 11,192.168.133.98,0.81
6760,Rahul Verma,21,Male,Bangalore,Karnataka,India,rahul_verma88@yahoo.com,917000000000.0,"House 140, Bangalore, India",23-03-2019,Web,Chrome,Linux,192.168.117.42,0.47
6761,Meera Nair,40,Female,Bangalore,Karnataka,India,meera.nair12@gmail.com,918000000000.0,"House 289, Bangalore, India",13-03-2024,Android,Edge,Android 14,192.168.9.91,0.55
6762,Sneha Reddy,50,Female,Delhi,Delhi,India,snehareddy331@rediffmail.com,917000000000.0,"House 185, Delhi, India",05-05-2024,Web,Firefox,iOS 17,192.168.50.120,0.37
6763,Aarav Kapoor,52,Male,Mumbai,Maharashtra,India,aarav.kapoor19@yahoo.com,919000000000.0,"House 109, Mumbai, India",01-05-2020,iOS,Edge,iOS 17,192.168.221.227,0.83
6764,Ishita Jain,23,Female,Jaipur,Rajasthan,India,ishita.jain61@outlook.com,918000000000.0,"House 21, Jaipur, India",01-12-2022,Android,Chrome,Windows 11,192.168.8.212,0.65
6765,Kabir Sharma,57,Male,Ahmedabad,Gujarat,India,kabirsharma284@rediffmail.com,918000000000.0,"House 88, Ahmedabad, India",22-10-2023,iOS,Firefox,Android 14,192.168.205.242,0.94
6766,Riya Desai,36,Female,Jaipur,Rajasthan,India,riyadesai346@outlook.com,920000000000.0,"House 14, Jaipur, India",04-05-2021,iOS,Firefox,Linux,192.168.16.171,0.63
6767,Rahul Verma,18,Male,Lucknow,Uttar Pradesh,India,rahul_verma12@rediffmail.com,919000000000.0,"House 70, Lucknow, India",21-03-2020,Web,Edge,Android 14,192.168.90.94,0.25
6768,Kabir Sharma,60,Male,Pune,Maharashtra,India,kabirsharma303@yahoo.com,919000000000.0,"House 245, Pune, India",15-02-2020,Android,Safari,iOS 17,192.168.184.245,0.5
6769,Vikram Rao,38,Male,Jaipur,Rajasthan,India,vikramrao775@outlook.com,918000000000.0,"House 207, Jaipur, India",17-10-2023,Web,Chrome,Linux,192.168.39.54,0.83
